83.5,-44.3,-170.2
93,-9,35.7
80,-44.1,-264
87,-16,-115.9
85.4,-15.2,-159.1
85.9,-11.5,-153.3
80.9,-20.4,-275.5
75.2,-31.7,-412.3
74.9,-29.1,-423.3
82.2,-6.9,-258.4
83.8,-0.4,-225.6
84.1,4.5,-225.1
85.1,9.6,-203.4
83.2,8.4,-253.5
83.2,11.2,-258.2
83.3,14.5,-259
89.9,32.7,-109.4
89.9,35.3,-112.7
90.3,41.3,-109.6
90.3,44,-113.1
90.3,46.6,-117.6
90.6,49.8,-113.3
91,53,-108
91.3,56.1,-103.3
91.7,59.2,-99.2
92,62.3,-95.5
92.3,65.3,-92.3
92.5,68.2,-89.3
92.8,71.2,-87
93,74.1,-85.1
93.2,76.9,-83.1
93.5,79.8,-81.1
93.7,82.7,-79.2
93.9,85.5,-77
94.2,88.4,-74.7
94.4,91.2,-72.4
94.6,94,-70.9
94.8,96.8,-69.6
95,99.6,-68.4
95.2,102.4,-67.3
95.3,105.1,-68.3
95.4,107.9,-69.7
95.5,110.7,-70.6
95.7,113.4,-70.5
95.8,116.2,-71.4
95.9,119,-72.3
96,121.7,-73.1
96.3,124.5,-71.7
96.5,127.3,-69.8
96.7,130,-67.2
97,132.7,-64.8
97.2,135.4,-62.8
97.4,138.1,-60.5
97.7,140.8,-57.3
98.1,143.3,-49
98.4,146,-46.9
98.5,148.7,-48
98.5,151.5,-50.4
98.7,154.3,-51
98.8,157,-50.7
99,159.7,-50.4
99.2,162.4,-49.4
99.4,165,-48
99.6,167.7,-46.5
99.8,170.3,-45.4
99.9,173,-45.4
100,175.8,-46.4
100.1,178.6,-47.7
100.4,181.2,-45.5
100.6,183.8,-44.3
100.7,186.6,-44.5
100.7,189.6,-48.7
100.8,192.4,-50.8
101,195.1,-49.1
101.2,197.7,-47.7
101.4,200.3,-46.7
101.6,203,-46.2
101.7,205.7,-46
101.9,208.5,-46.6
102,211.3,-47.8
102.1,214.2,-49.3
102.1,217.4,-53.6
102.1,220.7,-59.3
102.1,223.9,-63.8
102.1,227.4,-69.8
101.9,231.2,-79.9
101.9,234.8,-86.6
101.9,238,-89.2
102.1,240.9,-90.2
102.2,243.9,-91.1
102.3,246.9,-91.8
102.5,249.9,-92.7
102.6,252.9,-93.9
102.7,256,-96
102.8,259.2,-98.2
102.9,262.3,-99.8
103,265.4,-101.3
103.2,268.6,-102.8
90.4,-23.4,-50.7
92.4,-14.8,-7.6
85.1,-35.1,-181.6
88.7,-14,-110.8
87.9,-13.8,-134
88.3,-8.9,-130.2
83.5,-19.2,-249.2
76.3,-32.2,-433.6
77,-26.9,-419.3
85.7,3,-222.9
85.7,5.8,-227.1
81.4,2.2,-341.7
84.6,13.5,-269.2
91.5,40.9,-115
91.8,44,-112
91.7,46.5,-118.5
92,49.6,-114.8
92.4,52.9,-108.7
92.8,56,-103.5
93.1,59.1,-99.4
93.4,62.2,-95.5
93.7,65.2,-92.3
93.9,68.2,-89.4
94.2,71.1,-87.2
94.4,74,-85.2
94.6,76.9,-83
94.8,79.7,-81.2
95.1,82.6,-79.1
95.3,85.5,-77
95.6,88.3,-74.6
95.8,91.2,-72.3
96,94,-70.8
96.2,96.8,-69.4
96.4,99.5,-68.1
96.6,102.3,-67.1
96.7,105.1,-68.2
96.8,107.8,-69.5
96.9,110.6,-70.1
97.1,113.4,-70.1
97.2,116.1,-71.2
97.3,118.9,-71.9
97.4,121.7,-73.2
97.7,124.4,-70.9
97.9,127.2,-69.1
98.1,129.9,-67.3
98.3,132.7,-65.3
98.5,135.4,-63.4
98.8,138.1,-61.4
99,140.8,-59
99.3,143.4,-54
99.7,146,-48.5
99.8,148.7,-48.9
99.9,151.5,-50.5
100,154.2,-51.6
100.1,156.9,-51.7
100.3,159.6,-51.1
100.5,162.3,-49.6
100.7,165,-48
100.9,167.6,-46.9
101.1,170.2,-45.4
101.3,173,-45.4
101.4,175.7,-46.6
101.5,178.5,-47.6
101.7,181.1,-45.4
101.9,183.8,-44.4
102,186.5,-44.6
102.1,189.5,-48.6
102.2,192.3,-50.4
102.4,194.9,-48.7
102.6,197.6,-47.3
102.8,200.2,-46.4
102.9,202.9,-45.9
103.1,205.6,-45.9
103.2,208.4,-45.9
103.4,211.1,-46.3
103.5,214,-48.1
103.5,217.2,-52.5
103.4,220.6,-59.3
103.5,223.8,-63.7
103.5,227.2,-69
103.3,231.2,-80.6
103.2,234.8,-87.2
103.3,237.9,-89.2
103.5,240.8,-90.1
103.6,243.8,-90.7
103.8,246.8,-91.6
103.9,249.7,-92.4
104,252.7,-93.5
104.1,255.9,-95.6
104.2,259,-97.5
104.4,262.2,-99.2
104.5,265.3,-100.6
104.6,268.4,-102.1
78.9,-68.8,-355.3
83.8,-41.4,-254.8
90.7,-16.3,-93.5
90,-16,-114.3
90.8,-9.9,-99.6
90.6,-6.8,-110.9
85.1,-19.6,-251.6
77.7,-35.1,-442.6
80.1,-25.6,-387.9
85.9,-5.9,-247
87.2,1.4,-221.4
87.2,5.6,-228.7
86.1,13.2,-272.6
85.9,15.8,-281.5
94.3,39.6,-73.2
93.4,41.6,-104.5
93.3,44,-111.2
93.2,46.4,-118.5
93.4,49.5,-116
93.8,52.8,-109.4
94.2,55.9,-104.1
94.5,59,-99.7
94.8,62.1,-95.6
95.1,65.1,-92.4
95.3,68.1,-89.4
95.6,71,-87.3
95.8,73.9,-85.1
96,76.8,-83.1
96.2,79.7,-81.2
96.5,82.5,-79.3
96.7,85.4,-77
96.9,88.2,-74.6
97.2,91.1,-72.4
97.4,93.9,-70.8
97.6,96.7,-69.3
97.8,99.5,-67.9
98,102.3,-67
98.1,105,-68
98.2,107.7,-69.3
98.3,110.5,-69.5
98.5,113.3,-69.9
98.6,116,-71.1
98.7,118.8,-71.7
98.8,121.6,-72.8
99.1,124.3,-69.9
99.3,127.1,-68.4
99.5,129.8,-67.1
99.7,132.6,-65.4
99.9,135.3,-63.7
100.1,138,-61.9
100.3,140.7,-59.8
100.6,143.4,-57
100.9,146,-51.6
101.1,148.6,-49.3
101.2,151.4,-50.6
101.3,154.2,-51.9
101.5,156.9,-52.8
101.7,159.6,-51.5
101.9,162.2,-49.9
102.1,164.9,-47.9
102.3,167.5,-47
102.5,170.2,-45.8
102.6,172.9,-45.7
102.7,175.7,-46.9
102.9,178.4,-47.5
103.1,181,-45.4
103.2,183.7,-44.5
103.4,186.4,-45.1
103.4,189.4,-48.8
103.5,192.2,-50
103.7,194.9,-48.7
103.9,197.5,-47.1
104.1,200.1,-46.2
104.3,202.8,-45.8
104.4,205.6,-45.9
104.6,208.3,-45.8
104.7,211,-46.1
104.8,213.9,-47.8
104.9,217.1,-51.9
104.8,220.6,-59.6
104.8,223.8,-64.5
104.8,227.1,-69.3
104.6,231.3,-81.7
104.7,234.7,-87.3
104.8,237.8,-89.3
104.9,240.8,-90.3
105,243.7,-90.8
105.2,246.7,-91.5
105.3,249.6,-92.4
105.5,252.6,-93.3
105.6,255.8,-95.3
105.7,258.9,-97.2
105.8,262,-98.7
105.9,265.1,-99.9
106.1,268.2,-101.5
77.7,-79.1,-428.6
86.6,-41.8,-219.6
85.2,-42.3,-260.7
85.4,-39,-261
91.3,-15.2,-119.3
91.6,-11.9,-116.7
91.8,-8.7,-113.7
76.9,-44.3,-508.8
84.2,-17.9,-330.4
88.7,-0.2,-220.8
88.5,2,-231
88.9,7.3,-226.8
89.7,11.8,-212.3
88.1,13.9,-262.6
86.9,14.3,-299
93.6,32.5,-127.3
95.8,39.6,-71.5
96.5,43.5,-55.5
94.7,45.2,-113.9
94.6,47.7,-120.1
95,51,-114
95.4,54.2,-107.4
95.7,57.4,-102.5
96.1,60.5,-97.7
96.3,63.5,-94.1
96.6,66.5,-90.9
96.9,69.5,-88.3
97.1,72.4,-86.2
97.3,75.3,-84.2
97.5,78.1,-82.3
97.7,81,-80.5
98,83.9,-78.3
98.2,86.7,-76
98.4,89.6,-73.6
98.7,92.4,-71.6
98.9,95.2,-70
99.1,98,-68.5
99.3,100.8,-67.1
99.4,103.6,-66.8
99.5,106.3,-68.4
99.7,109.1,-69
99.8,111.8,-68.9
99.9,114.6,-70.3
100,117.4,-71.8
100.2,120.1,-71.6
100.4,122.9,-70.3
100.6,125.6,-68.2
100.8,128.4,-67.1
101,131.1,-66.1
101.2,133.9,-64.5
101.4,136.6,-62.9
101.6,139.3,-61.1
101.8,142,-59.3
102,144.7,-56.9
102.3,147.3,-53.3
102.5,150,-51.1
102.6,152.7,-52.2
102.7,155.5,-54
102.9,158.2,-53.1
103.1,160.9,-51.2
103.3,163.5,-49.3
103.5,166.1,-47.4
103.7,168.8,-46.5
103.9,171.5,-46
104,174.2,-46.5
104.1,177,-48.2
104.3,179.7,-46.7
104.5,182.3,-45.2
104.7,185,-45.1
104.7,187.9,-47.5
104.8,190.8,-50
105,193.5,-49.6
105.2,196.1,-47.8
105.4,198.7,-46.3
105.6,201.4,-45.6
105.7,204.1,-45.5
105.9,206.8,-45.9
106,209.6,-45.9
106.1,212.4,-47.1
106.3,215.2,-48.1
106.2,218.7,-55.1
106.2,222.1,-62.2
106.2,225.5,-67.3
106.1,229.4,-78.5
106,233.1,-86.3
106.1,236.2,-88.7
106.2,239.2,-89.9
106.4,242.2,-90.7
106.5,245.1,-91.2
106.7,248,-91.8
106.8,251.1,-92.9
106.9,254.1,-94.4
107.1,257.3,-96.3
107.2,260.4,-97.8
107.3,263.4,-99.1
107.4,266.5,-100.4
79.7,-80.4,-423.4
78.8,-80.2,-449.8
80.3,-72.1,-418.5
85.7,-47.5,-287.2
86.7,-41.4,-266
90.2,-27.4,-181
92.5,-16.2,-126.5
92.4,-13.9,-132.7
93.1,-9.2,-117.9
87.1,-22,-286.7
80.6,-37.7,-464.2
84.9,-22.4,-355.1
90.5,-2.6,-212.3
90.3,-0.3,-220.8
89.7,1,-241.5
91,6.9,-212.5
91.8,11.6,-195.6
91.5,13.7,-207.4
91.1,16.8,-226.6
97.4,41.3,-67.1
95.8,43.1,-121.5
96.1,46.4,-116.8
96.3,49.2,-117.2
96.6,52.5,-111.8
97,55.7,-105.5
97.3,58.9,-100.4
97.6,61.9,-96
97.9,64.9,-92.6
98.1,67.9,-89.7
98.4,70.8,-87.4
98.6,73.7,-85.5
98.8,76.6,-83.4
99,79.5,-81.6
99.2,82.4,-79.7
99.5,85.2,-77.5
99.7,88.1,-74.9
99.9,90.9,-72.5
100.2,93.7,-70.6
100.4,96.5,-69
100.6,99.3,-67.5
100.8,102.1,-66.2
100.9,104.9,-67.2
101,107.6,-68.5
101.1,110.4,-68.1
101.3,113.1,-69
101.3,115.9,-71.3
101.5,118.7,-71.7
101.7,121.4,-70.3
101.9,124.2,-67.9
102.1,126.9,-67
102.3,129.7,-66.2
102.5,132.4,-65.1
102.7,135.1,-63.5
102.9,137.9,-62
103.1,140.6,-60.4
103.3,143.3,-58.8
103.5,146,-57.1
103.7,148.7,-55.4
103.8,151.4,-54.7
104,154.1,-55
104.1,156.8,-54.4
104.3,159.5,-52.7
104.6,162.1,-50.6
104.8,164.8,-48.7
105,167.4,-47.3
105.1,170.1,-46.7
105.3,172.8,-46.6
105.4,175.6,-47.6
105.5,178.3,-48.1
105.8,180.9,-46.1
105.9,183.6,-45.5
106,186.4,-46.6
106.1,189.3,-49.3
106.2,192.1,-50.4
106.4,194.7,-48.9
106.6,197.3,-47
106.8,199.9,-45.8
107,202.6,-45.4
107.1,205.4,-45.8
107.3,208.1,-45.7
107.4,210.9,-46.5
107.5,213.8,-48
107.6,216.7,-50.2
107.6,220.4,-59.5
107.6,223.7,-64.4
107.6,227.2,-71.7
107.4,231.4,-84.5
107.5,234.6,-87.9
107.6,237.6,-89.4
107.7,240.6,-90.3
107.9,243.6,-90.9
108,246.5,-91.4
108.2,249.5,-92.5
108.3,252.5,-93.8
108.4,255.6,-95.2
108.5,258.7,-96.9
108.7,261.8,-98.2
108.8,264.8,-99.5
108.9,267.9,-100.9
80.9,-79.5,-444.1
85.9,-57.1,-320.3
85.1,-56.9,-345.4
90,-36,-223
92.1,-24.9,-172.7
94.1,-14.5,-124.3
95,-7.8,-105.3
95.6,-3.7,-94.5
89.4,-18.6,-270.7
87.8,-20.6,-321
91.8,-3.4,-219.4
91.9,-0.4,-221
94.2,11.1,-166.2
92.8,11.6,-212.1
92.7,14,-221.3
92.2,24.2,-255.4
95.4,34,-165.5
96.6,39,-137.2
97.7,47.8,-116.2
97.8,50.7,-116.1
98.2,54,-109.3
98.6,57.2,-103.7
98.9,60.3,-98.5
99.2,63.4,-94.5
99.4,66.3,-91.3
99.7,69.3,-88.8
99.9,72.2,-86.7
100.1,75.1,-84.7
100.3,78,-82.8
100.5,80.8,-80.9
100.7,83.7,-78.8
101,86.6,-76.4
101.2,89.4,-73.7
101.4,92.3,-71.6
101.6,95.1,-69.8
101.8,97.9,-68.2
102,100.7,-66.6
102.2,103.4,-66.1
102.3,106.2,-67.6
102.5,108.9,-67.7
102.6,111.7,-67.7
102.7,114.4,-69.7
102.8,117.2,-70.7
103,120,-69.6
103.2,122.7,-68.1
103.4,125.5,-66.9
103.6,128.2,-66.1
103.7,131,-65.2
103.9,133.7,-64.2
104.1,136.4,-62.6
104.3,139.1,-61
104.5,141.9,-59.5
104.7,144.6,-58.1
104.9,147.3,-57.2
105.1,150,-56.4
105.2,152.7,-55.9
105.4,155.4,-55.4
105.6,158.1,-54.1
105.8,160.8,-52.4
106,163.4,-49.9
106.2,166,-48.5
106.4,168.7,-47.4
106.5,171.4,-47.1
106.7,174.1,-47.4
106.8,176.9,-48.9
107,179.6,-47.5
107.2,182.2,-46.2
107.3,184.9,-46.2
107.4,187.8,-49
107.5,190.6,-50.2
107.7,193.4,-50.2
107.9,195.9,-47.9
108.1,198.5,-46.4
108.3,201.2,-45.5
108.4,203.9,-45.6
108.6,206.7,-45.7
108.7,209.4,-45.7
108.8,212.3,-47.7
108.9,215.2,-49.3
109,218.5,-55.2
108.9,222.1,-63.3
109,225.3,-67.8
108.8,229.5,-80.9
108.8,233,-87
108.9,236.1,-88.8
109.1,239,-89.8
109.2,242,-90.4
109.4,244.9,-91.1
109.5,247.9,-92
109.6,250.9,-93.2
109.8,254,-94.4
109.9,257.1,-96.4
110,260.1,-97.4
110.2,263.2,-98.6
110.3,266.3,-100
84.7,-74.2,-391.4
93.5,-29,-167.5
93.8,-24.2,-166.1
96.6,-11,-95
97,-6.1,-89.4
98,0.5,-68.5
92.2,-15.3,-240
92.1,-10.1,-252.3
93.5,-1.9,-219.4
93,0.7,-242
95.2,9.8,-179.8
94.5,10.4,-207.3
92.8,10.1,-265.7
93.2,14,-258.8
93.3,18.7,-261.9
93.7,22.3,-257.4
95.5,29.4,-205.9
98,38.9,-137.6
96.2,37.8,-198.4
98.4,45,-134.8
99.2,49.1,-117.1
99.4,52.2,-113.9
99.8,55.5,-107
100.1,58.6,-101.5
100.4,61.8,-96.6
100.7,64.8,-93.3
100.9,67.7,-90.5
101.2,70.7,-88.1
101.4,73.6,-86
101.6,76.5,-84
101.8,79.3,-82.1
102,82.2,-80.1
102.2,85.1,-77.8
102.5,87.9,-75.3
102.7,90.8,-72.9
102.9,93.6,-70.7
103.1,96.4,-69.1
103.3,99.2,-67.5
103.5,102,-65.5
103.6,104.7,-66.4
103.8,107.5,-67.6
103.9,110.2,-67
104,113,-68.7
104.1,115.7,-70.8
104.4,118.5,-67.4
104.5,121.3,-68.4
104.7,124,-66.7
104.9,126.8,-66.2
105,129.5,-65.4
105.2,132.3,-64.6
105.4,135,-63.2
105.6,137.7,-61.6
105.8,140.4,-60.1
106,143.1,-58.7
106.2,145.8,-57.6
106.3,148.6,-57.1
106.5,151.3,-56.6
106.7,154,-56
106.8,156.7,-55
107,159.4,-53.5
107.2,162,-51.5
107.4,164.6,-49.6
107.6,167.3,-48.3
107.8,170,-47.7
108,172.7,-47.4
108.1,175.5,-48.4
108.2,178.2,-49.1
108.4,180.8,-47.2
108.6,183.5,-46.6
108.7,186.3,-48.3
108.8,189.2,-50.3
109,192,-50.4
109.1,194.6,-49.3
109.3,197.2,-47.3
109.5,199.8,-46.2
109.7,202.5,-45.4
109.8,205.2,-45.6
110,208,-45.8
110.1,210.8,-46.5
110.2,213.7,-49.2
110.3,216.9,-53.1
110.3,220.4,-60.7
110.3,223.8,-66.8
110.2,227.6,-77.3
110.2,231.4,-85.8
110.3,234.5,-88.1
110.4,237.5,-89.5
110.6,240.4,-90.2
110.7,243.4,-90.8
110.8,246.4,-91.7
111,249.4,-92.9
111.1,252.4,-94.1
111.3,255.5,-95.8
111.4,258.5,-96.9
111.5,261.6,-98.1
111.7,264.6,-99.2
111.8,267.7,-100.4
85.7,-77.3,-413.1
85.3,-76,-430.9
87.9,-61.6,-365.4
96.1,-25,-136.3
95.7,-21.9,-159.6
97.6,-12.5,-106.9
96,-15.8,-159.6
98.1,-6.1,-101.2
99.4,0.6,-67.8
94.7,-12.6,-213.9
94.1,-10.4,-238.9
95,-3.4,-217.9
94.6,-0.8,-239.8
95.9,8.4,-210.7
95.4,12.6,-235.4
97.2,21.5,-186.8
95.2,20.5,-258.9
95.8,24.8,-244.8
98,32.7,-180.8
99.5,38.8,-138.1
100.7,48,-110.8
100.8,50.7,-112.5
101,53.7,-111.6
101.4,56.9,-105.1
101.7,60.1,-99.7
102,63.2,-95.4
102.2,66.2,-92.2
102.4,69.1,-89.8
102.7,72,-87.6
102.9,74.9,-85.4
103.1,77.8,-83.4
103.3,80.7,-81.5
103.5,83.5,-79.4
103.7,86.4,-76.9
104,89.3,-74.3
104.2,92.1,-72
104.4,94.9,-70
104.6,97.7,-68.3
104.8,100.5,-66.4
105,103.3,-65.4
105.1,106,-67.3
105.2,108.8,-66.9
105.4,111.5,-67.1
105.5,114.3,-69.6
105.6,117,-68.9
105.8,119.8,-68.4
106,122.6,-66.9
106.2,125.3,-66.1
106.3,128.1,-65.4
106.5,130.8,-64.7
106.7,133.6,-64
106.9,136.3,-62.3
107.1,139,-60.7
107.3,141.7,-59.3
107.5,144.4,-58
107.6,147.1,-57.1
107.8,149.8,-56.7
108,152.6,-56.3
108.1,155.3,-55.7
108.3,158,-54.5
108.5,160.6,-52.8
108.7,163.3,-50.9
108.9,165.9,-49
109.1,168.6,-48.4
109.2,171.3,-48
109.4,174,-48.2
109.5,176.8,-49.8
109.7,179.5,-48.6
109.9,182.1,-47.3
110,184.9,-48
110.1,187.7,-49.8
110.2,190.5,-50.6
110.4,193.2,-50.2
110.6,195.8,-48.6
110.8,198.4,-46.9
111,201.1,-45.9
111.1,203.8,-45.5
111.3,206.5,-46
111.4,209.3,-46.4
111.5,212.2,-48.2
111.6,215.3,-51.7
111.6,218.7,-58.9
111.6,222.1,-64.8
111.6,225.7,-73.2
111.5,229.7,-83.8
111.6,232.9,-87.2
111.7,236,-89.2
111.9,238.9,-90.1
112,241.9,-90.8
112.2,244.8,-91.5
112.3,247.8,-92.5
112.5,250.8,-93.8
112.6,253.9,-95.4
112.7,256.9,-96.5
112.9,260,-97.6
113,263,-98.5
113.2,266.1,-99.6
87,-81,-425.5
88.4,-71.1,-394.4
89.8,-61.2,-362
97.5,-26.9,-138.9
96.7,-27.5,-166.6
95.6,-29,-204.2
98.6,-14.5,-122.3
99.1,-9,-113.5
100.2,-1.5,-85.6
96.5,-11.9,-207
96.9,-7.9,-199.4
96.6,-6.2,-213.2
96.6,-3.5,-217.5
96.2,-2.1,-236.3
96.1,0.2,-245.7
97.2,9,-221.3
97.5,12.5,-217.1
98.7,21.1,-189.6
96.3,19.2,-273.8
96.7,23.1,-266.1
99.3,32.1,-188
100.8,38.4,-143.1
102,45.1,-109.7
102.3,48.1,-107
102.5,51,-106.3
102.4,53.5,-112.9
102.7,56.8,-106.8
103.1,59.9,-101
103.4,63,-96.2
103.6,66.1,-92.7
103.8,69,-90.2
104.1,71.9,-88
104.3,74.8,-85.8
104.5,77.7,-83.9
104.7,80.6,-81.8
104.9,83.5,-79.8
105.1,86.3,-77.3
105.3,89.2,-74.9
105.6,92,-72.3
105.8,94.8,-70.2
106,97.6,-68.5
106.2,100.4,-66.4
106.4,103.2,-65.4
106.5,105.9,-67.2
106.6,108.7,-66.7
106.8,111.5,-66.8
106.9,114.2,-69.4
107,117,-68.7
107.2,119.7,-68.2
107.4,122.5,-66.4
107.6,125.2,-65.9
107.7,128,-65.3
107.9,130.7,-64.5
108.1,133.5,-63.9
108.3,136.2,-62.2
108.5,138.9,-60.5
108.6,141.6,-59
108.8,144.3,-57.9
109,147,-56.9
109.2,149.8,-56.4
109.3,152.5,-56.1
109.5,155.2,-55.7
109.7,157.9,-54.8
109.8,160.6,-53.2
110,163.2,-51.2
110.2,165.9,-49.7
110.4,168.5,-48.5
110.6,171.2,-48.6
110.7,174,-48.9
110.8,176.8,-50.1
111,179.4,-49.3
111.2,182.1,-48.1
111.3,184.9,-48.8
111.5,187.7,-50.1
111.6,190.5,-50.7
111.8,193.1,-50.2
111.9,195.8,-48.9
112.1,198.4,-47.4
112.3,201,-46.1
112.5,203.7,-46.1
112.6,206.5,-46.3
112.8,209.3,-46.9
112.9,212.2,-48.6
113,215.2,-51.9
113,218.7,-59.8
113,222.2,-67.3
112.9,225.9,-75.8
112.9,229.6,-84.3
113,232.8,-87.4
113.2,235.9,-89.3
113.3,238.9,-90.3
113.4,241.8,-91.2
113.6,244.8,-91.9
113.7,247.8,-92.8
113.9,250.8,-94.4
114,253.9,-95.9
114.2,256.9,-96.9
114.3,259.9,-97.7
114.5,263,-98.7
114.6,266,-99.6
87.8,-85.8,-458.3
90.4,-71.7,-384.8
89.2,-74.1,-429.9
90.9,-62.4,-383.8
97.6,-32.5,-181.3
97.9,-28.6,-175.2
96.3,-32.7,-233.2
100.5,-11.5,-108.8
100.6,-7.6,-113.4
101.1,-3.4,-102.3
99.2,-7.8,-168.3
97.7,-9,-224.1
98.2,-5,-215.7
97.9,-3.3,-230.6
97.5,-0.6,-253.6
98.2,4.4,-234.9
98.8,9.1,-219
99.8,18.5,-201.7
100.3,22.7,-188.9
98.8,24.2,-250.8
100.8,31.9,-189.6
103.4,42.3,-106.8
103.5,46.4,-110
103.8,49.5,-106.2
103.9,52.4,-106.9
104.2,56.7,-107
104.5,59.8,-102.1
104.7,62.9,-97.9
105,65.9,-93.7
105.2,68.9,-90.7
105.5,71.8,-88.4
105.7,74.7,-86.3
105.9,77.6,-84.3
106.1,80.5,-82.4
106.3,83.4,-80.3
106.5,86.2,-78
106.7,89.1,-75.4
106.9,91.9,-72.7
107.1,94.8,-70.6
107.3,97.6,-68.6
107.6,100.4,-66.4
107.7,103.1,-65.7
107.8,105.9,-67.2
108,108.6,-66.6
108.2,111.4,-66.6
108.2,114.1,-68.8
108.4,116.9,-68.3
108.6,119.7,-67.3
108.8,122.4,-66.1
108.9,125.2,-65.7
109.1,127.9,-65.2
109.3,130.7,-64.4
109.4,133.4,-63.8
109.6,136.1,-62.1
109.8,138.8,-60.3
110,141.5,-58.8
110.2,144.2,-57.6
110.4,147,-56.7
110.5,149.7,-56.1
110.7,152.4,-55.9
110.8,155.1,-55.7
111,157.8,-54.9
111.2,160.5,-53.5
111.4,163.1,-51.6
111.6,165.8,-50.2
111.8,168.4,-48.7
111.9,171.2,-49.2
112.1,173.9,-49.6
112.2,176.7,-50.8
112.4,179.4,-50
112.5,182.1,-48.9
112.7,184.8,-49.5
112.8,187.6,-50.3
112.9,190.4,-50.9
113.1,193.1,-50
113.3,195.7,-49.1
113.5,198.3,-47.9
113.6,201,-46.9
113.8,203.7,-46.7
114,206.5,-46.9
114.1,209.3,-47.9
114.2,212.2,-49.8
114.3,215.2,-52.7
114.3,218.8,-61.4
114.3,222.3,-69
114.3,226.1,-78.2
114.3,229.6,-84.9
114.4,232.8,-87.7
114.6,235.8,-89.6
114.7,238.8,-90.8
114.9,241.8,-91.3
115,244.7,-92.3
115.1,247.7,-93.5
115.3,250.8,-95.1
115.4,253.9,-96.4
115.6,256.9,-97.1
115.7,259.9,-97.9
115.9,262.9,-98.7
116,265.9,-99.5
88.4,-92.1,-502.2
91.5,-73.8,-413.2
92.9,-61.6,-377.4
98.9,-33.4,-187.4
98.5,-32.9,-208.1
97.5,-34.4,-246.2
97.9,-30.4,-239.9
101.8,-11.2,-118.3
102,-7.8,-114.3
102.2,-3.7,-116.8
99.2,-9.5,-228.1
99.7,-5.1,-216.1
99.3,-3.9,-235.9
99.3,-1.3,-242.9
100,6.5,-229.3
100.8,11.5,-209.2
101.1,17.6,-211.4
100.7,24.9,-240.7
102.4,32.1,-186.7
104.6,42.9,-118.8
105.1,46.6,-105.8
105.3,49.6,-104.3
105.5,52.6,-101
105.5,55.1,-108.4
105.9,59.7,-102.3
106.2,62.8,-97.9
106.4,65.8,-95.1
106.6,68.8,-92
106.8,71.7,-89.4
107,74.6,-87.1
107.3,77.5,-85
107.5,80.4,-83.1
107.7,83.3,-81
107.9,86.1,-78.6
108.1,89,-76
108.3,91.8,-73.2
108.5,94.7,-71
108.7,97.5,-68.9
108.9,100.3,-66.4
109.1,103,-66.1
109.2,105.8,-67.2
109.4,108.6,-66.5
109.5,111.3,-66.4
109.7,114.1,-67.9
109.8,116.8,-67.8
110,119.6,-66.8
110.1,122.3,-66
110.3,125.1,-65.6
110.5,127.8,-65.1
110.6,130.6,-64.3
110.8,133.3,-63.6
111,136,-62
111.2,138.8,-60.2
111.4,141.5,-58.6
111.6,144.2,-57.4
111.7,146.9,-56.5
111.9,149.6,-55.9
112.1,152.3,-55.7
112.2,155,-55.5
112.4,157.8,-55.1
112.6,160.4,-53.9
112.7,163.1,-52.2
112.9,165.7,-50.5
113.1,168.4,-49.1
113.3,171.1,-49.6
113.4,173.9,-50.2
113.5,176.7,-51.5
113.7,179.4,-50.7
113.9,182,-49.7
114,184.8,-50.2
114.2,187.6,-50.8
114.3,190.3,-50.9
114.5,193,-50
114.6,195.7,-49.3
114.8,198.3,-48.5
115,201,-47.3
115.2,203.7,-47.1
115.3,206.4,-47.7
115.4,209.3,-48.6
115.6,212.2,-50.5
115.6,215.4,-55.1
115.6,218.9,-63.6
115.6,222.5,-71.4
115.6,226.2,-80.5
115.7,229.6,-85.5
115.8,232.7,-87.9
116,235.8,-89.8
116.1,238.7,-90.8
116.3,241.7,-91.8
116.4,244.7,-92.9
116.6,247.7,-94
116.7,250.8,-95.5
116.8,253.8,-96.6
117,256.8,-97.3
117.2,259.8,-97.9
117.3,262.8,-98.7
117.5,265.8,-99.6
91.3,-87.7,-470.5
92,-81.5,-453.9
93.8,-69,-404.4
98.1,-45.6,-267.9
100.4,-32.8,-194.7
95,-53.7,-386.5
99.4,-30.8,-242.7
101.5,-19.3,-173.6
103.1,-9.3,-127.2
103.2,-6.8,-130.8
103.9,-1.6,-110.4
101.3,-6.5,-213.5
101.3,-3.9,-219.2
101.6,4.9,-227.8
102.1,9.3,-214.5
102.3,15,-222.1
102.6,24.1,-228.1
103.9,31.9,-188.1
103.6,33.8,-205.1
106,44,-122.5
106.5,47.8,-109.3
106.8,51,-103
107,53.9,-102.7
107.2,56.8,-102.6
107.3,59.7,-101.2
107.6,62.8,-96.3
107.8,65.7,-95
108,68.7,-92.5
108.2,71.6,-89.8
108.4,74.5,-87.7
108.6,77.4,-85.6
108.8,80.3,-83.7
109,83.2,-81.6
109.3,86.1,-78.9
109.5,88.9,-76.5
109.7,91.8,-73.9
109.9,94.6,-71.4
110.1,97.4,-69.2
110.3,100.2,-66.7
110.5,103,-66.5
110.6,105.7,-67.3
110.8,108.5,-66.4
110.9,111.2,-66.3
111,114,-67.7
111.2,116.7,-67.1
111.3,119.5,-67.1
111.5,122.3,-66.1
111.7,125,-65.5
111.8,127.8,-65.2
112,130.5,-64.2
112.2,133.2,-63.5
